event_id,name,url,start_time,start_date,end_time,end_date,duration,venue_name,venue_address,city,longitude,latitude,summary,is_online_event,tickets_url,tags,categoria,data_source,image,age_range,min_age,max_age,interior
12695586,Muchas Caperucitas y algún lobo bueno,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd09d49bf3325910VgnVCM1000001d4a900aRCRD,,2025-03-22,,2025-05-11,,Matadero Madrid,PLAZA LEGAZPI 8,Madrid,-3.695802844205408,40.39130985242181,"Un viaje mágico a través de las diferentes versiones del cuento clásico de Caperucita Roja en homenaje a la obra Caperucita en Manhattan de Carmen Martín Gaite, donde descubriremos diversidad de interpretaciones e imágenes de la protagonista y en el que no faltará el ¡lobo!.  En este taller, los más pequeños y sus acompañantes explorarán libros llenos de creatividad e imaginación, mientras se divierten con un gran juego de retos y sorpresas.  Los participantes avanzarán por un bosque muy especial, donde cada lugar les llevará a una actividad diferente: narración de historias, sencillas manualidades, juegos de dramatización, laberintos, acertijos, adivinanzas …  Un espacio único para compartir, aprender y jugar en familia.  Imparte: Teresa Corchete. Especialista en promoción de la lectura, con una amplia trayectoria en diseño y ejecución de programas dirigidos a primeras edades y familias.  Público: de 3 a 6 años. Solo se inscribe a los niños/as. Acompañados por máximo dos adultos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd09d49bf3325910VgnVCM1000001d4a900aRCRD,Familias,Ocio,ayuntamiento madrid,,3-6,3.0,6.0,False
12755205,"Oh, Canadá",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=24f8dedac5936910VgnVCM2000001f4a900aRCRD,19:00,2025-05-24,,2025-05-24,,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE BOLTAÑA 27,Madrid,-3.6129105844633775,40.44477474902185,Director: Paul Schrader   No recomendada para menores de 12 años.  Un afamado documentalista canadiense concede una última entrevista a uno de sus antiguos alumnos para contarle toda la verdad sobre su vida. Una confesión filmada delante de su mujer.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=24f8dedac5936910VgnVCM2000001f4a900aRCRD,Familias,Ocio,ayuntamiento madrid,,12,12.0,12.0,False
12765761,Oliverio Satisfecho,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae65234abc586910VgnVCM1000001d4a900aRCRD,18:00,2025-05-25,,2025-05-25,,Centro Cultural Carril del Conde (Hortaleza),CALLE CARRIL DEL CONDE 57,Madrid,-3.654366821391548,40.46089499555313,"Compañía Oliverio. A partir de 6 años. En la magia tienen cabida los cuentos, la poesía, la magia, los chistes, la improvisación, el dejarse llevar por los acontecimientos... Una obra donde se desborda el lenguaje del TEATRO DEL ABSURDO y el pasarlo muy bien acompañados de efectos de Magia de gran potencia y mucha risa.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae65234abc586910VgnVCM1000001d4a900aRCRD,"Niños,Familias",Ocio,ayuntamiento madrid,,+6,6.0,14.0,False
12760788,"Oliverio Satisfecho, el mago",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2118b89a0b766910VgnVCM1000001d4a900aRCRD,18:30,2025-05-09,,2025-05-09,,Centro Sociocultural Francisco Fatou (Villa de Vallecas),CALLE MANUEL VELEZ 10,Madrid,-3.62310875744905,40.37959032098656,"Compañía: Oliverio Satisfecho  Duración: 60 minutos  Edad recomendada:Todos los Públicos.  Sinopsis: Un espectáculo de magia diseñado especialmente para niños, donde el mago Oliverio, con más de 20 años de experiencia, transporta a los pequeños a un universo lleno de sorpresas y asombro. A través de trucos mágicos cautivadores, Oliverio combina su habilidad, humor y un toque de fantasía para hacer que lo imposible se vuelva posible.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2118b89a0b766910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,20,20.0,20.0,False
12758122,Orcobblu,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6ac03a1c2d56910VgnVCM1000001d4a900aRCRD,12:00,2025-05-11,,2025-05-11,,Centro Cultural Meseta de Orcasitas (Usera),PLAZA ASOCIACION 1,Madrid,-3.7081179166391824,40.36969488211539,"Edad recomendada: +5 años  Duración: 50 minutos  Sinopsis: Cuentacuentos con música y sombras. Una joven muy curiosa, una habitación muy secreta, una llave muy pequeña… Y un hombre misteriosamente hosco. Cuanto más grande es el miedo, más grande se hace nuestro coraje.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6ac03a1c2d56910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+5,5.0,14.0,False
12758195,Pasaporte al espacio,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=077403a1c2d56910VgnVCM1000001d4a900aRCRD,,2025-05-31,,2025-05-31,,Centro Sociocultural San Fermín (Usera),CALLE ESTAFETA 33,Madrid,-3.692056897625109,40.37165429490816,"Compañía:  AstroAfición.   Edad recomendada: de 3 a 12 años (menores de 5 años acompañados por adultos).   Duración y horarios: 60 minutos. Pase 1 de 11:30 a 12:30h (edades de 3 a 7 años). Pase 2 de 12:35 a 13:35h (edades de 8 a 12 años).  Sinopsis: Pasaporte al espacio es una experiencia astronómica completa para niñas y niños, quienes disfrutarán de un planetario 360º, un taller de meteoritos* y taller de observación con telescopio. Se realizarán dos pases según edades: De 3 a 7 años de 11:30 a 12:30 y de 8 a 12 años de 12:35 a 13:35 horas.  *Para el taller de Meteoritos se usarán harinas. Atención a intolerancias al gluten o celiacos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=077403a1c2d56910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,3-12 | 3-7 | 8-12 | 3-7 | 8-12 | 5,3.0,12.0,False
12759302,PequeRitmo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fa3826e66266910VgnVCM1000001d4a900aRCRD,12:00,2025-05-18,,2025-05-18,,Centro de Educación Ambiental y Cultural Maris Stella (Usera),CALLE DOCTOR TOLOSA LATOUR 16,Madrid,-3.7032220308808577,40.374166248648216,"Taller musical para los más peques en familia.  Horario: de 12 a 13 horas.  Edad: De 0 a 3 años (menores acompañados por un adulto, un adulto por niño). Imprescindible inscripción previa.  Sinopsis: Música en directo con diferentes instrumentos del mundo, tambores, danza y teatro.  Una sesión de música, a través de un cuento musicalizado, donde los participantes forman parte del juego. Muy interactivo y dinámico.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fa3826e66266910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,0-3,0.0,3.0,False
12766114,Pizza a la mozartella,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f0494b983686910VgnVCM1000001d4a900aRCRD,12:00,2025-05-25,,2025-05-25,,Centro Cultural Hortaleza,CALLE SANTA VIRGILIA 15,Madrid,-3.6420497457238,40.47682410775741,"Diverlírica.  A partir de 3 años.  A través de este plato de cocina introducimos la figura de uno de los más importantes 'PIZZA A LA MOZARTELA' compositores de la historia. Su Música, su estilo, su vida, su personalidad. Simplemente: 'Mozart'.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f0494b983686910VgnVCM1000001d4a900aRCRD,"Niños,Familias",Ocio,ayuntamiento madrid,,+3,3.0,14.0,False
12758165,Pum pum al cerro voy,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc8103a1c2d56910VgnVCM1000001d4a900aRCRD,12:00,2025-05-17,,2025-05-17,,Centro Cultural Orcasur (Usera),PLAZA PUEBLO 2,Madrid,-3.70113521931168,40.366772166148415,"Compañía: La Vero Paz.  Edad recomendada:  mayores de 3 años.   Duración: 60 minutos.  Sinopsis: Puchita Cigueña ha perdido la brújula que le indicaba como llegar a su hogar: el cerro. Con la ayuda de los niños descubrirá que para regresar a casa no necesita una brújula, solo escuchar la voz de su corazón.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc8103a1c2d56910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,3,3.0,3.0,False
12753545,Ready Player One,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=24182ead2d826910VgnVCM1000001d4a900aRCRD,12:00,2025-05-18,,2025-05-18,,Cineteca Madrid,PLAZA LEGAZPI 8,Madrid,-3.695802844205408,40.39130985242181,"Año 2045. Wade Watts es un adolescente al que le gusta evadirse del cada vez más sombrío mundo real a través de una popular utopía virtual a escala global llamada 'Oasis'. Un día, su excéntrico y multimillonario creador muere, pero antes ofrece su fortuna y el destino de su empresa al ganador de una elaborada búsqueda del tesoro a través de los rincones más inhóspitos de su creación. Será el punto de partida para que Wade se enfrente a jugadores, poderosos enemigos corporativos y otros competidores despiadados, dispuestos a hacer lo que sea, tanto dentro de 'Oasis' como del mundo real, para hacerse con el premio.   &amp;gt; No recomendada para menores de 7 años",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=24182ead2d826910VgnVCM1000001d4a900aRCRD,Familias,Ocio,ayuntamiento madrid,,7,7.0,7.0,False
12758785,REUTILIZ-ARTE: Mayo el mes de las flores,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5978cbdaa1266910VgnVCM1000001d4a900aRCRD,,2025-05-03,,2025-05-03,,Centro de Educación Ambiental y Cultural Maris Stella (Usera),CALLE DOCTOR TOLOSA LATOUR 16,Madrid,-3.7032220308808577,40.374166248648216,"Taller de 11 a 12:30 horas.  Edad: Familias con niños/as a partir de 6 años (menores acompañados con un adulto). Imprescindible reserva previa.  Sinopsis: Un buen regalo no tiene precio, y reutilizando materiales, podemos elaborar un regalo muy especial para este día tan importante.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5978cbdaa1266910VgnVCM1000001d4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,+6,6.0,14.0,False
12042918,Sacos aromáticas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee0bb896367e8810VgnVCM2000001f4a900aRCRD,11:30,2025-05-25,,2025-05-25,,Centro de Información y Educación Ambiental de Casa de Campo,PARQUE CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO) ,Madrid,-3.7309390858931137,40.41789950036311,¿Conoces las plantas aromáticas y todas sus propiedades? Con esta actividad se pretende acercar al público asistente al reconocimiento de las especies botánicas presentes en el jardín a través de diversos juegos y actividades que tendrán como resultado la realización de un saco de olor con plantas aromáticas recolectadas en el entorno. Taller dirigido familias con menores a partir de 7 años.  Duración estimada: una hora y media.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee0bb896367e8810VgnVCM2000001f4a900aRCRD,Familias,Ocio,ayuntamiento madrid,,+7,7.0,14.0,False
12755216,Sirocco y el reino de los vientos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=517adedac5936910VgnVCM2000001f4a900aRCRD,12:00,2025-05-25,,2025-05-25,,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE BOLTAÑA 27,Madrid,-3.6129105844633775,40.44477474902185,"Director: Benoit Chieux.     Recomendada para todos los públicos.  Especialmente recomendada para la infancia  Juliette y Carmen, de 4 y 8 años, son dos intrépidas hermanas que, durante un momento de aburrimiento, descubren un pasaje secreto hacia el mundo de su libro preferido, El Reino de los Vientos. Transformadas en gatas, las niñas son encarceladas y separadas una de la otra. Nuestras heroínas tendrán que hacer gala de coraje y audacia para reencontrarse y volver al mundo real. Con la ayuda de la cantante Selma, se enfrentarán a Sirocco, el terrible mago, Maestro de los vientos y las tormentas... ¿Será tan aterrador como sugieren los libros?",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=517adedac5936910VgnVCM2000001f4a900aRCRD,Niños,Ocio,ayuntamiento madrid,,4-8,4.0,8.0,False
12765748,Storytimes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aff2234abc586910VgnVCM1000001d4a900aRCRD,18:00,2025-05-18,,2025-05-18,,Centro Cultural Carril del Conde (Hortaleza),CALLE CARRIL DEL CONDE 57,Madrid,-3.654366821391548,40.46089499555313,"KIDS &amp;amp; US.  De 3 a 8 años.  Las storytimes son representaciones teatrales 100% en inglés. A través de distintos personajes, canciones y material complementario creado íntegramente por Kids&amp;amp;Us, transportamos a los niños y niñas a un mundo lleno de fantasía. Cada storytime tiene un guion, un plan de acción, un decorado y atrezo que ayudan a contextualizar este entorno de fantasía.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aff2234abc586910VgnVCM1000001d4a900aRCRD,"Niños,Familias",Ocio,ayuntamiento madrid,,3-8,3.0,8.0,False
12762957,Taller castizo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cfa4bcad6b76910VgnVCM1000001d4a900aRCRD,18:00,2025-05-09,,2025-05-09,,Centro Sociocultural Blasco Ibáñez (Carabanchel),CALLE SOLDADO JOSE MARIA REY 44,Madrid,-3.732763402514225,40.39496102590205,"Durante esta divertida experiencia, los pequeños podrán conocer y disfrutar de las tradiciones más castizas. Una excelente oportunidad para aprender sobre la cultura mientras se divierte en un ambiente creativo y dinámico.  Edad recomendada: A partir de 5 años.  Duración: 90 minutos.  Plazas: 20 niños.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cfa4bcad6b76910VgnVCM1000001d4a900aRCRD,Niños,Educación,ayuntamiento madrid,,+5,5.0,14.0,False
12467669,Taller de ajedrez avanzado (Infantil-juvenil) Biblioteca Gabriel Gª Márquez,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e7958cef3391910VgnVCM2000001f4a900aRCRD,19:00,2024-10-02,,2025-06-11,,Biblioteca Pública Municipal Gabriel García Márquez (Usera),PLAZA PUEBLO 2,Madrid,-3.701141063083806,40.366768324753416,"Taller avanzado para el perfeccionamiento de la práctica del ajedrez, deporte de reconocidos beneficios a nivel cognitivo e intelectual que mejora la memoria, la concentración y permite ejercitar ambos hemisferios cerebrales.  Taller de perfeccionamiento.  Las sesiones de este taller se celebrarán los miércoles de 19 a 20 horas.  Dirigidos a usuarios de 6 a 17 años.  Semanal: el taller se desarrolla un día a la semana en la biblioteca. Para participar es impresindible realizar inscripción previa en este enlace.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e7958cef3391910VgnVCM2000001f4a900aRCRD,"Jovenes,Niños",Educación,ayuntamiento madrid,,6-17,6.0,17.0,False
12729402,Taller de ajedrez avanzado (infantil-juvenil) Biblioteca María Lejárraga,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=991163008c7c5910VgnVCM1000001d4a900aRCRD,18:30,2025-03-19,,2025-06-04,,Biblioteca Pública Municipal María Lejárraga (Hortaleza),CALLE PRINCESA DE EBOLI 29,Madrid,-3.655356751728003,40.49041562546542,"Taller avanzado para el perfeccionamiento de la práctica del ajedrez, deporte de reconocidos beneficios a nivel cognitivo e intelectual que mejora la memoria, la concentración y permite ejercitar ambos hemisferios cerebrales.  Taller de perfeccionamiento.  Las sesiones de este taller se celebrarán los miércoles de 18:30 a 19:30 horas.  Dirigidos a usuarios de 6 a 17 años.  Semanal: el taller se desarrolla un día a la semana en la biblioteca. Para participar es impresindible realizar inscripción previa en este enlace.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=991163008c7c5910VgnVCM1000001d4a900aRCRD,"Jovenes,Niños",Educación,ayuntamiento madrid,,6-17,6.0,17.0,False
12584839,Taller de cómic (Infantil) Biblioteca José Hierro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fcd9ecedfd123910VgnVCM2000001f4a900aRCRD,18:00,2024-11-25,,2025-05-19,,Biblioteca Pública Municipal José Hierro (San Blas-Canillejas),CALLE MARIA SEVILLA DIAGO 15,Madrid,-3.610566231192745,40.43329162597362,"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.   Quincenal: el taller se desarrolla los lunes, de 18 a 19:30 horas. Está destinado a niños y niñas entre 10 y 14 años. Para participar es necesario realizar inscripción previa a través de este enlace.     Consulta las normas de inscripción en el apartado 'Documentación asociada'.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fcd9ecedfd123910VgnVCM2000001f4a900aRCRD,"Jovenes,Niños",Educación,ayuntamiento madrid,,10-14,10.0,14.0,False
12636110,Taller de cómic (Infantil) Biblioteca María Zambrano,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c9ec45e58724910VgnVCM2000001f4a900aRCRD,17:30,2025-01-08,,2025-06-04,,Biblioteca Pública Municipal María Zambrano (Tetuán),PLAZA DONOSO 5,Madrid,-3.6976620067965,40.46903299144094,"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.   Quincenal: el taller se desarrolla los lunes, de 17:30 a 19 horas. Está destinado a niños y niñas entre 8 y 11 años. Para participar es necesario realizar inscripción previa a través de este enlace.     Consulta las normas de inscripción en el apartado 'Documentación asociada'.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c9ec45e58724910VgnVCM2000001f4a900aRCRD,"Jovenes,Niños",Educación,ayuntamiento madrid,,8-11,8.0,11.0,False
12648477,Taller de cómic (Infantil) Biblioteca Miguel Delibes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad3087ffb3f64910VgnVCM1000001d4a900aRCRD,18:00,2025-01-15,,2025-05-21,,Biblioteca Pública Municipal Miguel Delibes (Moratalaz),CALLE ARROYO BELINCOSO 11,Madrid,-3.652982210911513,40.40971737692924,"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.   Quincenal: el taller se desarrolla los miércoles, de 18 a 19:30 horas. Está destinado a niños y niñas entre 8 y 11 años. Para participar es necesario realizar inscripción previa a través de este enlace.     Consulta las normas de inscripción en el apartado 'Documentación asociada'.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad3087ffb3f64910VgnVCM1000001d4a900aRCRD,"Jovenes,Niños",Educación,ayuntamiento madrid,,8-11,8.0,11.0,False
12452200,Taller de cómic (Infantil) Biblioteca Pozo del Tío Raimundo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbc06ac373051910VgnVCM2000001f4a900aRCRD,17:30,2024-09-30,,2025-06-02,,Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas),AVENIDA GLORIETAS 19,Madrid,-3.66025460649054,40.3735856436473,"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.  Quincenal: el taller se desarrolla los lunes, de 17:30 a 19 horas. Está destinado para niños y niñas de 8 a 11 años. Para participar es necesario realizar inscripción previa a través de  este enlace .    Consulta las normas de inscripción en el apartado 'Documentación asociada'.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbc06ac373051910VgnVCM2000001f4a900aRCRD,Niños,Educación,ayuntamiento madrid,,8-11,8.0,11.0,False
12707659,Taller de cómic (juvenil) Biblioteca Gerardo Diego,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c7b5d06cd165910VgnVCM1000001d4a900aRCRD,18:00,2025-02-07,,2025-05-30,,Biblioteca Pública Municipal Gerardo Diego (Villa de Vallecas),CALLE MONTE AYA 12,Madrid,-3.622729660503952,40.37790196240434,"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.  Dirigidos a personas de 12 a 17 años.   Quincenal: el taller se desarrolla los viernes (alternos), de 18 a 19:30 horas. Para participar es necesario realizar inscripción previa a través de este enlace.  Consulta las normas de inscripción en el apartado 'Documentación asociada'.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c7b5d06cd165910VgnVCM1000001d4a900aRCRD,"Jovenes,Niños",Educación,ayuntamiento madrid,,12-17,12.0,17.0,False
12615756,Taller de cómic (juvenil) Biblioteca Iván de Vargas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb9a63238a0b3910VgnVCM1000001d4a900aRCRD,12:00,2024-10-05,,2025-06-07,,Biblioteca Pública Municipal Iván de Vargas (Centro),CALLE SAN JUSTO 5,Madrid,-3.709859121273588,40.41410290844665,"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.  Dirigidos a personas de 12 a 17 años.   Quincenal: el taller se desarrolla los sábados (alternos), de 12 a 13:30 horas. Para participar es necesario realizar inscripción previa a través de este enlace.  Consulta las normas de inscripción en el apartado 'Documentación asociada'.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb9a63238a0b3910VgnVCM1000001d4a900aRCRD,"Jovenes,Niños",Educación,ayuntamiento madrid,,12-17,12.0,17.0,False
12458581,Taller de juegos (infantil) Biblioteca Francisco Ayala,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bce32fa46a61910VgnVCM1000001d4a900aRCRD,18:00,2024-10-02,,2025-05-28,,Biblioteca Pública Municipal Francisco Ayala (Vicálvaro),BULEVAR INDALECIO PRIETO 21,Madrid,-3.621281890570377,40.39982891410407,"Reuniones periódicas en las que se descubrirán diferentes juegos. Los juegos que se realizarán serán tanto actuales como tradicionales. Juegos en equipo, juegos de mesa, juegos motores, juegos de memoria. Saber ganar, saber perder, canalizar la frustración...  Todas las actividades que vamos a realizar serán educativas con el objetivo de que aprendan mientras se divierten.  Dirigido a público infantil, de 6 a 10 años.   Mensual: el taller se desarrolla un miércoles al mes, de 18 a 19:30 horas. Para participar es impresindible realizar inscripción previa en este enlace.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bce32fa46a61910VgnVCM1000001d4a900aRCRD,Niños,Educación,ayuntamiento madrid,,6-10,6.0,10.0,False
12458636,Taller de juegos (infantil) Biblioteca Gabriel Gª Márquez,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a1f32fa46a61910VgnVCM1000001d4a900aRCRD,18:00,2024-10-17,,2025-05-29,,Biblioteca Pública Municipal Gabriel García Márquez (Usera),PLAZA PUEBLO 2,Madrid,-3.701141063083806,40.366768324753416,"Reuniones periódicas en las que se descubrirán diferentes juegos. Los juegos que se realizarán serán tanto actuales como tradicionales. Juegos en equipo, juegos de mesa, juegos motores, juegos de memoria. Saber ganar, saber perder, canalizar la frustración...  Todas las actividades que vamos a realizar serán educativas con el objetivo de que aprendan mientras se divierten.  Dirigido a público infantil, de 6 a 10 años.   Mensual: el taller se desarrolla un jueves al mes, de 18 a 19:30 horas. Para participar es impresindible realizar inscripción previa en este enlace.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a1f32fa46a61910VgnVCM1000001d4a900aRCRD,Niños,Educación,ayuntamiento madrid,,6-10,6.0,10.0,False
